Price,price,log_return
Ticker,^GSPC,
Date,,
2015-06-16,2096.2900390625,0.005673730515753803
2015-06-17,2100.43994140625,0.0019776843950728407
2015-06-18,2121.239990234375,0.009854000054008836
2015-06-19,2109.989990234375,-0.00531761523794962
2015-06-22,2122.85009765625,0.006076367981542122
2015-06-23,2124.199951171875,0.0006356664251933869
2015-06-24,2108.580078125,-0.007380465718305258
2015-06-25,2102.31005859375,-0.0029780041565964136
2015-06-26,2101.489990234375,-0.00039015574492238484
2015-06-29,2057.639892578125,-0.02108696950861153
2015-06-30,2063.110107421875,0.0026549623524674106
2015-07-01,2077.419921875,0.006912096434637041
2015-07-02,2076.780029296875,-0.00030807018954653404
2015-07-06,2068.760009765625,-0.003869232698897424
2015-07-07,2081.340087890625,0.006062560593868743
2015-07-08,2046.6800537109375,-0.016792964912141516
2015-07-09,2051.31005859375,0.0022596476448199895
2015-07-10,2076.6201171875,0.012262986385007718
2015-07-13,2099.60009765625,0.011005268507355188
2015-07-14,2108.949951171875,0.00444327323650017
2015-07-15,2107.39990234375,-0.0007352563007372865
2015-07-16,2124.2900390625,0.007982733444475738
2015-07-17,2126.639892578125,0.00110557162445071
2015-07-20,2128.280029296875,0.0007709366240016023
2015-07-21,2119.2099609375,-0.004270796242723094
2015-07-22,2114.14990234375,-0.00239056502019028
2015-07-23,2102.14990234375,-0.0056922102113794535
2015-07-24,2079.64990234375,-0.010761020696661188
2015-07-27,2067.639892578125,-0.005791755065064178
2015-07-28,2093.25,0.012310073801889353
2015-07-29,2108.570068359375,0.007292142927383681
2015-07-30,2108.6298828125,2.836690402236809e-05
2015-07-31,2103.840087890625,-0.002274103801051709
2015-08-03,2098.0400390625,-0.0027606939449045503
2015-08-04,2093.320068359375,-0.0022522391669328678
2015-08-05,2099.840087890625,0.003109838185490679
2015-08-06,2083.56005859375,-0.007783195922562142
2015-08-07,2077.570068359375,-0.0028790228563377145
2015-08-10,2104.179931640625,0.012726835632025084
2015-08-11,2084.070068359375,-0.00960306468018227
2015-08-12,2086.050048828125,0.0009496036382146948
2015-08-13,2083.389892578125,-0.0012760258683812036
2015-08-14,2091.5400390625,0.0039043322743591373
2015-08-17,2102.43994140625,0.005197891709402951
2015-08-18,2096.919921875,-0.0026289829356331003
2015-08-19,2079.610107421875,-0.008289136409597112
2015-08-20,2035.72998046875,-0.021325960454146156
2015-08-21,1970.8900146484375,-0.03236924252187817
2015-08-24,1893.2099609375,-0.04021144434651928
2015-08-25,1867.6099853515625,-0.013614249742655897
2015-08-26,1940.510009765625,0.03829129943453164
2015-08-27,1987.6600341796875,0.02400725448969004
2015-08-28,1988.8699951171875,0.0006085511568762156
2015-08-31,1972.1800537109375,-0.008427078663984055
2015-09-01,1913.8499755859375,-0.030022649842427997
2015-09-02,1948.8599853515625,0.01812767142321464
2015-09-03,1951.1300048828125,0.0011641156994188924
2015-09-04,1921.219970703125,-0.015448308754276238
2015-09-08,1969.4100341796875,0.024773637197038505
2015-09-09,1942.0400390625,-0.013995035769084717
2015-09-10,1952.2900390625,0.005264075444935658
2015-09-11,1961.050048828125,0.004477006444986281
2015-09-14,1953.030029296875,-0.00409804122304381
2015-09-15,1978.0899658203125,0.01274968763143236
2015-09-16,1995.31005859375,0.0086677407153759
2015-09-17,1990.199951171875,-0.002564344442560099
2015-09-18,1958.030029296875,-0.01629623095438354
2015-09-21,1966.969970703125,0.004555392033672697
2015-09-22,1942.739990234375,-0.012394930019378313
2015-09-23,1938.760009765625,-0.002050744229593947
2015-09-24,1932.239990234375,-0.00336865187130644
2015-09-25,1931.3399658203125,-0.00046590180122054944
2015-09-28,1881.77001953125,-0.026001211162809106
2015-09-29,1884.0899658203125,0.001232093912981713
2015-09-30,1920.030029296875,0.01889589860356512
2015-10-01,1923.8199462890625,0.001971938678337173
2015-10-02,1951.3599853515625,0.014213793016405511
2015-10-05,1987.050048828125,0.018124593518502156
2015-10-06,1979.9200439453125,-0.0035946893441432997
2015-10-07,1995.8299560546875,0.008003519857552759
2015-10-08,2013.4300537109375,0.008779780144558488
2015-10-09,2014.8900146484375,0.0007248485605153577
2015-10-12,2017.4599609375,0.0012746644773328382
2015-10-13,2003.68994140625,-0.006848823690127077
2015-10-14,1994.239990234375,-0.0047274309119391435
2015-10-15,2023.8599853515625,0.014743551351355088
2015-10-16,2033.1099853515625,0.004560061373697022
2015-10-19,2033.6600341796875,0.0002705089438730595
2015-10-20,2030.77001953125,-0.0014221010558937615
2015-10-21,2018.93994140625,-0.005842448911134253
2015-10-22,2052.510009765625,0.016490847012594123
2015-10-23,2075.14990234375,0.010969953969042788
2015-10-26,2071.179931640625,-0.0019149330011001104
2015-10-27,2065.889892578125,-0.00255738586508774
2015-10-28,2090.35009765625,0.011770488488143476
2015-10-29,2089.409912109375,-0.00044987538066072313
2015-10-30,2079.360107421875,-0.004821481688425431
2015-11-02,2104.050048828125,0.011803876338814608
2015-11-03,2109.7900390625,0.0027243529250675206
2015-11-04,2102.31005859375,-0.003551666939647187
2015-11-05,2099.929931640625,-0.0011327897564983025
2015-11-06,2099.199951171875,-0.00034768178002366065
2015-11-09,2078.580078125,-0.009871290656502512
2015-11-10,2081.719970703125,0.0015094551534496445
2015-11-11,2075.0,-0.003233307321568946
2015-11-12,2045.969970703125,-0.014089163336632673
2015-11-13,2023.0400390625,-0.011270640432155438
2015-11-16,2053.18994140625,0.014793302794234362
2015-11-17,2050.43994140625,-0.0013402770182465746
2015-11-18,2083.580078125,0.016033229877172244
2015-11-19,2081.239990234375,-0.0011237403289792015
2015-11-20,2089.169921875,0.0038029552801494165
2015-11-23,2086.590087890625,-0.0012356238416840882
2015-11-24,2089.139892578125,0.0012212499449607925
2015-11-25,2088.8701171875,-0.00012914061496715576
2015-11-27,2090.110107421875,0.0005934415594808398
2015-11-30,2080.409912109375,-0.004651800139618441
2015-12-01,2102.6298828125,0.01062393894673922
2015-12-02,2079.510009765625,-0.011056592639448921
2015-12-03,2049.6201171875,-0.014477826444150087
2015-12-04,2091.68994140625,0.02031785636385123
2015-12-07,2077.070068359375,-0.007014043960397749
2015-12-08,2063.590087890625,-0.006511052625594547
2015-12-09,2047.6199951171875,-0.007769086365692726
2015-12-10,2052.22998046875,0.0022488565785946774
2015-12-11,2012.3699951171875,-0.01961386775581532
2015-12-14,2021.93994140625,0.0047442880640680245
2015-12-15,2043.4100341796875,0.010562580105914385
2015-12-16,2073.070068359375,0.014410635650771483
2015-12-17,2041.8900146484375,-0.015154776635876313
2015-12-18,2005.550048828125,-0.017957495007106937
2015-12-21,2021.1500244140625,0.0077483067271562
2015-12-22,2038.969970703125,0.008778095591568889
2015-12-23,2064.2900390625,0.012341596527553888
2015-12-24,2060.989990234375,-0.0015999154038633197
2015-12-28,2056.5,-0.002180936456306017
2015-12-29,2078.360107421875,0.010573664173022947
2015-12-30,2063.360107421875,-0.007243398783778549
2015-12-31,2043.93994140625,-0.009456485041467845
2016-01-04,2012.6600341796875,-0.015422041797805928
2016-01-05,2016.7099609375,0.0020102041393599396
2016-01-06,1990.260009765625,-0.01320216300262602
2016-01-07,1943.0899658203125,-0.023985816519344776
2016-01-08,1922.030029296875,-0.010897537445847908
2016-01-11,1923.6700439453125,0.0008529082958226729
2016-01-12,1938.6800537109375,0.00777251411777486
2016-01-13,1890.280029296875,-0.025282375077909022
2016-01-14,1921.8399658203125,0.016558060934383972
2016-01-15,1880.3299560546875,-0.021835772698162375
2016-01-19,1881.3299560546875,0.0005316801874288286
2016-01-20,1859.3299560546875,-0.011762766025898373
2016-01-21,1868.989990234375,0.005181988635948063
2016-01-22,1906.9000244140625,0.02008072688221347
2016-01-25,1877.0799560546875,-0.015761545172821467
2016-01-26,1903.6300048828125,0.014045237830367907
2016-01-27,1882.949951171875,-0.010922922300528425
2016-01-28,1893.3599853515625,0.005513350717591524
2016-01-29,1940.239990234375,0.024458650994556432
2016-02-01,1939.3800048828125,-0.00044333484554180534
2016-02-02,1903.030029296875,-0.01892096871823143
2016-02-03,1912.530029296875,0.0049796200215740235
2016-02-04,1915.449951171875,0.0015255682925234377
2016-02-05,1880.050048828125,-0.018654158276351848
2016-02-08,1853.43994140625,-0.014255057923057347
2016-02-09,1852.2099609375,-0.0006638406467602255
2016-02-10,1851.8599853515625,-0.00018896813076091644
2016-02-11,1829.0799560546875,-0.012377447329256216
2016-02-12,1864.780029296875,0.01933001520704595
2016-02-16,1895.5799560546875,0.016381737741684915
2016-02-17,1926.8199462890625,0.016346110625641338
2016-02-18,1917.8299560546875,-0.004676632123934705
2016-02-19,1917.780029296875,-2.60332818018429e-05
2016-02-22,1945.5,0.014350731099076084
2016-02-23,1921.27001953125,-0.01253257757078849
2016-02-24,1929.800048828125,0.0044299600346319485
2016-02-25,1951.699951171875,0.011284366730450844
2016-02-26,1948.050048828125,-0.0018718653295646535
2016-02-29,1932.22998046875,-0.008154131091571704
2016-03-01,1978.3499755859375,0.023588385401618943
2016-03-02,1986.449951171875,0.0040859498611017005
2016-03-03,1993.4000244140625,0.003492634320316937
2016-03-04,1999.989990234375,0.0033004398659416986
2016-03-07,2001.760009765625,0.0008846228008639487
2016-03-08,1979.260009765625,-0.011303756056006186
2016-03-09,1989.260009765625,0.00503967278281425
2016-03-10,1989.5699462890625,0.00015579279712262694
2016-03-11,2022.18994140625,0.016262545588851488
2016-03-14,2019.6400146484375,-0.0012617686166117468
2016-03-15,2015.9300537109375,-0.0018386309343179589
2016-03-16,2027.219970703125,0.005584727881779697
2016-03-17,2040.5899658203125,0.006573583068596323
2016-03-18,2049.580078125,0.004395967251026178
2016-03-21,2051.60009765625,0.0009850919042923014
2016-03-22,2049.800048828125,-0.0008777728967722512
2016-03-23,2036.7099609375,-0.00640650953066712
2016-03-24,2035.93994140625,-0.0003781417793768198
2016-03-28,2037.050048828125,0.000545106888072358
2016-03-29,2055.010009765625,0.00877801205423741
2016-03-30,2063.949951171875,0.0043408799935662195
2016-03-31,2059.739990234375,-0.0020418423596207116
2016-04-01,2072.780029296875,0.006310959066599757
2016-04-04,2066.1298828125,-0.003213480045854618
2016-04-05,2045.1700439453125,-0.01019629841179453
2016-04-06,2066.659912109375,0.01045279793201316
2016-04-07,2041.9100341796875,-0.012048073970004866
2016-04-08,2047.5999755859375,0.002782702604616504
2016-04-11,2041.989990234375,-0.0027435458896039448
2016-04-12,2061.719970703125,0.009615753881389974
2016-04-13,2082.419921875,0.009990069768557895
2016-04-14,2082.780029296875,0.00017291243013242585
2016-04-15,2080.72998046875,-0.000984769576145959
2016-04-18,2094.340087890625,0.006519725613797989
2016-04-19,2100.800048828125,0.0030797379028665328
2016-04-20,2102.39990234375,0.0007612550492345003
2016-04-21,2091.47998046875,-0.005207562857292034
2016-04-22,2091.580078125,4.785857954074228e-05
2016-04-25,2087.7900390625,-0.0018136896207629953
2016-04-26,2091.699951171875,0.0018710001742369307
2016-04-27,2095.14990234375,0.0016479941117468401
2016-04-28,2075.81005859375,-0.00927363606156167
2016-04-29,2065.300048828125,-0.005075949230557177
2016-05-02,2081.429931640625,0.007779606697244105
2016-05-03,2063.3701171875,-0.008714499388395887
2016-05-04,2051.1201171875,-0.00595458270547255
2016-05-05,2050.6298828125,-0.00023903669279415213
2016-05-06,2057.139892578125,0.0031696105535526063
2016-05-09,2058.68994140625,0.0007532133076099479
2016-05-10,2084.389892578125,0.012406365236037333
2016-05-11,2064.4599609375,-0.009607522877868724
2016-05-12,2064.110107421875,-0.00016947926796424465
2016-05-13,2046.6099853515625,-0.008514434161752484
2016-05-16,2066.659912109375,0.009748976389612767
2016-05-17,2047.2099609375,-0.009455863552162807
2016-05-18,2047.6300048828125,0.00020515768640127935
2016-05-19,2040.0400390625,-0.0037135945227206248
2016-05-20,2052.320068359375,0.006001459222804671
2016-05-23,2048.0400390625,-0.0020876365681016884
2016-05-24,2076.06005859375,0.013588637533990108
2016-05-25,2090.5400390625,0.006950529651583447
2016-05-26,2090.10009765625,-0.0002104660499285901
2016-05-27,2099.06005859375,0.004277694939439437
2016-05-31,2096.949951171875,-0.0010057686205899895
2016-06-01,2099.330078125,0.001134398653926189
2016-06-02,2105.260009765625,0.002820696166986195
2016-06-03,2099.1298828125,-0.002916062236694851
2016-06-06,2109.409912109375,0.004885328519363624
2016-06-07,2112.1298828125,0.001288615629197613
2016-06-08,2119.1201171875,0.0033041019719547236
2016-06-09,2115.47998046875,-0.0017192355978938075
2016-06-10,2096.070068359375,-0.009217532410166119
2016-06-13,2079.06005859375,-0.008148298789709478
2016-06-14,2075.320068359375,-0.0018005050719719037
2016-06-15,2071.5,-0.0018424090638101951
2016-06-16,2077.989990234375,0.0031280931110455722
2016-06-17,2071.219970703125,-0.003263284144608922
2016-06-20,2083.25,0.0057913827784231015
2016-06-21,2088.89990234375,0.002708390604209703
2016-06-22,2085.449951171875,-0.00165292899657585
2016-06-23,2113.320068359375,0.013275567071955107
2016-06-24,2037.4100341796875,-0.03658079280558263
2016-06-27,2000.5400390625,-0.018262246511702756
2016-06-28,2036.0899658203125,0.01761412160408792
2016-06-29,2070.77001953125,0.016889242971253916
2016-06-30,2098.860107421875,0.013473863149466128
2016-07-01,2102.949951171875,0.0019467062930320223
2016-07-05,2088.550048828125,-0.006871028985598719
2016-07-06,2099.72998046875,0.0053386870582759595
2016-07-07,2097.89990234375,-0.0008719578867330009
2016-07-08,2129.89990234375,0.0151381865659924
2016-07-11,2137.159912109375,0.0034028193119982385
2016-07-12,2152.139892578125,0.006984842307345719
2016-07-13,2152.429931640625,0.00013475867498170382
2016-07-14,2163.75,0.005245422801696999
2016-07-15,2161.739990234375,-0.0009293790598711438
2016-07-18,2166.889892578125,0.0023794618218687365
2016-07-19,2163.780029296875,-0.0014362045004153862
2016-07-20,2173.02001953125,0.004261208315763991
2016-07-21,2165.169921875,-0.003619069856524976
2016-07-22,2175.030029296875,0.004543626789510244
2016-07-25,2168.47998046875,-0.0030160187399297005
2016-07-26,2169.179931640625,0.0003227321607194127
2016-07-27,2166.580078125,-0.001199260946808637
2016-07-28,2170.06005859375,0.001604920448092453
2016-07-29,2173.60009765625,0.0016299801176578648
2016-08-01,2170.840087890625,-0.0012705941474910585
2016-08-02,2157.030029296875,-0.006381940812667669
2016-08-03,2163.7900390625,0.0031290427160710972
2016-08-04,2164.25,0.00021254929948908707
2016-08-05,2182.8701171875,0.00856669728938006
2016-08-08,2180.889892578125,-0.0009075772915415996
2016-08-09,2181.739990234375,0.00038971798655598234
2016-08-10,2175.489990234375,-0.0028687970634882847
2016-08-11,2185.7900390625,0.004723415102443644
2016-08-12,2184.050048828125,-0.0007963633869140575
2016-08-15,2190.14990234375,0.002789016294521772
2016-08-16,2178.14990234375,-0.0054941422164782264
2016-08-17,2182.219970703125,0.0018668460061555662
2016-08-18,2187.02001953125,0.002197201696382422
2016-08-19,2183.8701171875,-0.0014413095687681864
2016-08-22,2182.639892578125,-0.0005634818833231075
2016-08-23,2186.89990234375,0.001949867178361733
2016-08-24,2175.43994140625,-0.005254055259671874
2016-08-25,2172.469970703125,-0.001366160396645455
2016-08-26,2169.0400390625,-0.001580064238713279
2016-08-29,2180.3798828125,0.005214428428674345
2016-08-30,2176.1201171875,-0.001955591407122778
2016-08-31,2170.949951171875,-0.0023786911055626065
2016-09-01,2170.860107421875,-4.138538941144249e-05
2016-09-02,2179.97998046875,0.004192241599034617
2016-09-06,2186.47998046875,0.002977242370005349
2016-09-07,2186.159912109375,-0.00014639593829345095
2016-09-08,2181.300048828125,-0.0022254881924702883
2016-09-09,2127.81005859375,-0.024827742410836417
2016-09-12,2159.0400390625,0.014570387233434434
2016-09-13,2127.02001953125,-0.014941748278210834
2016-09-14,2125.77001953125,-0.0005878493998128358
2016-09-15,2147.260009765625,0.01005851644943989
2016-09-16,2139.159912109375,-0.0037794277955721
2016-09-19,2139.1201171875,-1.8603233824686035e-05
2016-09-20,2139.760009765625,0.0002990934842341777
2016-09-21,2163.1201171875,0.010858000333635954
2016-09-22,2177.179931640625,0.006478751917642122
2016-09-23,2164.68994140625,-0.005753292959718776
2016-09-26,2146.10009765625,-0.008624850117916047
2016-09-27,2159.929931640625,0.006423495165298114
2016-09-28,2171.3701171875,0.005282576603642458
2016-09-29,2151.1298828125,-0.009365127730081198
2016-09-30,2168.27001953125,0.0079363925880277
2016-10-03,2161.199951171875,-0.003266023181527122
2016-10-04,2150.489990234375,-0.004967881786362002
2016-10-05,2159.72998046875,0.004287486231196994
2016-10-06,2160.77001953125,0.0004814438526045025
2016-10-07,2153.739990234375,-0.0032587874416142044
2016-10-10,2163.659912109375,0.004595330317324387
2016-10-11,2136.72998046875,-0.012524577697755964
2016-10-12,2139.179931640625,0.0011459322063988205
2016-10-13,2132.550048828125,-0.0031040764122339942
2016-10-14,2132.97998046875,0.0002015841591211507
2016-10-17,2126.5,-0.0030426181118402627
2016-10-18,2139.60009765625,0.00614150560569863
2016-10-19,2144.2900390625,0.0021895721553504997
2016-10-20,2141.340087890625,-0.0013766711313809553
2016-10-21,2141.159912109375,-8.414514015477906e-05
2016-10-24,2151.330078125,0.004738594647427366
2016-10-25,2143.159912109375,-0.0038049574647063588
2016-10-26,2139.429931640625,-0.001741927921187231
2016-10-27,2133.0400390625,-0.0029911959060088668
2016-10-28,2126.409912109375,-0.00311314013962507
2016-10-31,2126.14990234375,-0.0001222838841985538
2016-11-01,2111.719970703125,-0.006810019108735079
2016-11-02,2097.93994140625,-0.006546884453454001
2016-11-03,2088.659912109375,-0.004433213022609399
2016-11-04,2085.179931640625,-0.0016675202716929607
2016-11-07,2131.52001953125,0.0219801997294649
2016-11-08,2139.56005859375,0.0037648783971575305
2016-11-09,2163.260009765625,0.011016119879656035
2016-11-10,2167.47998046875,0.001948845716095396
2016-11-11,2164.449951171875,-0.0013989283477976058
2016-11-14,2164.199951171875,-0.00011550945718323702
2016-11-15,2180.389892578125,0.007452955022089459
2016-11-16,2176.93994140625,-0.0015835165223759536
2016-11-17,2187.1201171875,0.004665469361197901
2016-11-18,2181.89990234375,-0.00238965136554844
2016-11-21,2198.179931640625,0.007433702070873876
2016-11-22,2202.93994140625,0.002163091103593048
2016-11-23,2204.719970703125,0.000807698156908801
2016-11-25,2213.35009765625,0.003906745613423708
2016-11-28,2201.719970703125,-0.0052683892547352165
2016-11-29,2204.659912109375,0.001334402353261901
2016-11-30,2198.81005859375,-0.0026569305551563936
2016-12-01,2191.080078125,-0.003521722966763813
2016-12-02,2191.949951171875,0.0003969277200846238
2016-12-05,2204.7099609375,0.005804426926743671
2016-12-06,2212.22998046875,0.0034050844688746093
2016-12-07,2241.35009765625,0.013077358744723351
2016-12-08,2246.18994140625,0.0021570150168711013
2016-12-09,2259.530029296875,0.005921418532969715
2016-12-12,2256.9599609375,-0.001138082290599516
2016-12-13,2271.719970703125,0.00651848320123699
2016-12-14,2253.280029296875,-0.008150295461858616
2016-12-15,2262.030029296875,0.0038757076875535726
2016-12-16,2258.070068359375,-0.0017521567509802415
2016-12-19,2262.530029296875,0.0019731727152112587
2016-12-20,2270.760009765625,0.0036309124011527547
2016-12-21,2265.179931640625,-0.0024603857246776667
2016-12-22,2260.9599609375,-0.0018647112223965044
2016-12-23,2263.7900390625,0.0012509325350792359
2016-12-27,2268.8798828125,0.0022458489045486347
2016-12-28,2249.919921875,-0.008391640709771516
2016-12-29,2249.260009765625,-0.00029334773186837293
2016-12-30,2238.830078125,-0.004647834696854234
2017-01-03,2257.830078125,0.008450766753157112
2017-01-04,2270.75,0.005705963770549438
2017-01-05,2269.0,-0.0007709676024811847
2017-01-06,2276.97998046875,0.0035107891805790594
2017-01-09,2268.89990234375,-0.003554905471559629
2017-01-10,2268.89990234375,0.0
2017-01-11,2275.320068359375,0.0028256423891019514
2017-01-12,2270.43994140625,-0.002147112393729617
2017-01-13,2274.639892578125,0.0018481313951466559
2017-01-17,2267.889892578125,-0.0029719144562184454
2017-01-18,2271.889892578125,0.0017622004698093201
2017-01-19,2263.68994140625,-0.003615837624319374
2017-01-20,2271.31005859375,0.0033605840612999428
2017-01-23,2265.199951171875,-0.002693749646069815
2017-01-24,2280.070068359375,0.006543140528962317
2017-01-25,2298.3701171875,0.007994052795968681
2017-01-26,2296.679931640625,-0.0007356549352631034
2017-01-27,2294.68994140625,-0.0008668394897415927
2017-01-30,2280.89990234375,-0.006027673496096654
2017-01-31,2278.8701171875,-0.0008903016080325452
2017-02-01,2279.550048828125,0.00029831898811628964
2017-02-02,2280.85009765625,0.0005701468386910137
2017-02-03,2297.419921875,0.007238496854553608
2017-02-06,2292.56005859375,-0.002117597513709103
2017-02-07,2293.080078125,0.00022680346384577153
2017-02-08,2294.669921875,0.0006930821486096318
2017-02-09,2307.8701171875,0.00573606373596025
2017-02-10,2316.10009765625,0.0035597068220090916
2017-02-13,2328.25,0.005232133584011204
2017-02-14,2337.580078125,0.003999327195672579
2017-02-15,2349.25,0.00497988866573445
2017-02-16,2347.219970703125,-0.0008644916015501692
2017-02-17,2351.159912109375,0.001677149327237158
2017-02-21,2365.3798828125,0.0060298500200691545
2017-02-22,2362.820068359375,-0.001082786146804093
2017-02-23,2363.81005859375,0.00041889897125923353
2017-02-24,2367.340087890625,0.0014922502320316529
2017-02-27,2369.75,0.0010174652677336642
2017-02-28,2363.639892578125,-0.0025817061151949088
2017-03-01,2395.9599609375,0.013581211083725323
2017-03-02,2381.919921875,-0.0058771169721052695
2017-03-03,2383.1201171875,0.0005037503685347897
2017-03-06,2375.31005859375,-0.0032826227635658124
2017-03-07,2368.389892578125,-0.0029176259020898777
2017-03-08,2362.97998046875,-0.002286827964063899
2017-03-09,2364.8701171875,0.0007995756127663866
2017-03-10,2372.60009765625,0.0032633397058585423
2017-03-13,2373.469970703125,0.0003665656191696328
2017-03-14,2365.449951171875,-0.003384748980891005
2017-03-15,2385.260009765625,0.008339879124686365
2017-03-16,2381.3798828125,-0.0016280347991836145
2017-03-17,2378.25,-0.0013151792642314352
2017-03-20,2373.469970703125,-0.0020119160803802947
2017-03-21,2344.02001953125,-0.012485594590102116
2017-03-22,2348.449951171875,0.0018881028474626675
2017-03-23,2345.9599609375,-0.001060832144830083
2017-03-24,2343.97998046875,-0.0008443522139384829
